fe,12,0,0,80,,  ,6,fa,1e,19,f8,29,65,f6,a5,0a
50,0,0,0,80,,  ,a4,dc,df,f4,e9,4b,dc,ce,49,19
4b,3c,0,0,80,,  ,71,76,c9,eb,e3,0b,90,2b,a6,89
0b,0,0,0,80,,  ,fd,61,3e,1a,98,f0,6,f9,23,e7
2c,ba,92,0a,93,,  ,92,69,4d,59,e2,67,74,ab,cd,ae
4b,6f,2e,0,80,,  ,3f,69,2c,f1,c9,18,2f,54,87,8a
0a,0,0,0,80,,  ,f8,11,17,64,3f,dc,25,0f,bd,b7
3,56,d7,81,83,,  ,9d,1b,5b,7f,18,28,f2,15,79,ee
a2,5d,9c,49,8d,,  ,13,4b,86,ff,91,ba,1c,ff,5a,fb
8e,11,6b,de,87,,  ,11,25,11,d0,c6,2c,a7,cd,94,53
f3,27,0,0,80,,  ,14,6b,ed,7b,5e,0d,cf,10,21,b7
44,c9,f6,1c,80,,  ,7,40,ba,23,2f,22,30,ad,36,c9
5e,7,0,0,80,,  ,3,c3,1a,e2,1f,47,eb,d7,cf,96
13,33,d9,0,80,,  ,c9,af,45,4a,80,7e,3e,b5,78,be
c2,25,11,0,80,,  ,2d,ed,46,71,cc,f2,6d,8a,89,2b
d2,1,0,0,80,,  ,54,35,93,5f,62,ac,8d,a8,46,73
64,3d,1e,0,80,,  ,90,6b,cc,13,a4,a1,94,db,c2,66
c0,ad,7,0,80,,  ,d1,24,26,f6,0f,0e,c1,7f,c2,ac
b3,f5,90,1,80,,  ,d3,45,35,0,72,eb,77,d5,a5,72
3d,21,0,0,80,,  ,8c,81,b2,6d,5f,bc,2d,cc,78,e5
19,0,0,0,80,,  ,48,c7,27,58,63,da,38,f0,af,a7
f2,d0,10,16,a0,,  ,20,9d,56,92,db,7e,2a,4c,e3,27
86,70,47,5b,83,,  ,96,d2,a5,9c,ad,f0,76,8,20,80
bb,a6,ae,67,80,,  ,a8,68,d1,c4,b5,0c,d3,28,7c,f2
a1,7c,0,0,80,,  ,62,0,d7,9c,56,5,9b,c5,57,a1
b7,1,0,0,80,,  ,20,76,7f,93,cd,3b,5c,7e,fe,b8
d8,72,68,11,80,,  ,9a,80,a0,13,42,8a,7a,fe,f0,2c
2f,3f,b5,d9,85,,  ,c9,b9,70,95,5d,7d,6b,b8,9a,ca
6d,1f,0,0,80,,  ,28,0d,fb,e9,69,ac,6b,95,c4,4
d6,f0,52,63,80,,  ,40,29,3d,66,0,7f,ff,44,a5,e8
0d,9f,e8,2,80,,  ,6d,67,a1,f3,99,5a,2a,2c,3a,cf
0e,2,0,0,80,,  ,d1,13,4,0d,b1,2a,af,a3,93,ca
4,7,0,0,80,,  ,2f,64,e6,a0,ae,e6,9a,f8,f1,fe
9c,84,96,2b,80,,  ,8f,3a,ab,54,e2,72,da,c8,26,46
5d,e6,1,0,80,,  ,3e,99,d6,ee,8e,6,3d,4b,7c,b8
df,3f,6e,d5,81,,  ,87,ea,3d,db,57,5f,ad,69,39,9e
fc,36,a9,c9,80,,  ,72,45,33,17,35,66,29,f1,3,ce
91,8a,80,5,80,,  ,dd,7,8,68,26,17,ff,f4,26,73
8b,b8,6e,3,80,,  ,13,7b,7b,3f,f0,c2,42,51,4d,f7
6d,14,aa,0d,94,,  ,37,92,57,a0,27,7e,85,a5,ed,e2
c4,15,a4,84,81,,  ,69,26,f6,4f,c9,cd,a7,9f,1a,b7
93,0,0,0,80,,  ,f7,a3,3,8f,c7,c8,57,40,66,a6
92,68,9b,7,8a,,  ,4f,37,6,f9,ae,27,d2,0f,ac,63
7d,a6,dd,dd,83,,  ,5d,c5,e2,16,c0,0c,49,b0,5,55
9b,63,0,0,80,,  ,4e,11,f2,1c,4b,91,52,93,d0,51
db,8f,2f,0,80,,  ,99,b1,ff,67,a8,5,9a,6b,a6,e4
d0,81,2e,7,80,,  ,44,85,7a,cb,1d,23,6c,40,8b,33
94,6,0,0,80,,  ,c9,f0,1d,fa,8e,6f,d6,7e,6f,68
b1,69,42,7e,82,,  ,dd,63,df,1c,e6,81,ab,a1,71,4b
d9,0,0,0,80,,  ,5c,57,8,da,b5,a5,1b,da,28,41
f1,b7,0c,0,80,,  ,f9,86,14,b1,66,c5,dc,fc,2d,d2
8b,44,0,0,80,,  ,53,68,0b,47,50,60,a5,cb,ee,61
48,3c,9b,3,80,,  ,cd,3f,cf,14,61,eb,2d,3f,d9,f3
cf,bd,4a,0,80,,  ,ee,fe,ea,37,37,8f,74,bc,5e,4f
5d,de,fc,9,80,,  ,ed,f1,be,11,0a,47,92,fc,58,79
25,19,0,0,80,,  ,0b,bb,ad,f3,83,43,63,c6,7f,e4
e6,0a,0,0,80,,  ,3e,82,72,40,14,b3,ed,13,e2,85
56,1b,52,0,80,,  ,99,c4,57,31,88,80,4b,af,4e,9
0c,d5,0,0,80,,  ,34,da,ef,7e,ef,fd,96,a1,2b,de
25,69,d1,1a,80,,  ,1f,64,9b,f4,0,1e,65,f2,44,9f
97,7b,20,5,80,,  ,9,12,8b,76,dd,cb,6b,46,1e,3f
83,42,20,c2,81,,  ,b4,67,d9,a9,56,7a,ae,ed,e2,27
80,9,0,0,80,,  ,d7,cc,35,8f,1d,ba,f8,1c,fa,1c
53,f2,12,0,80,,  ,24,55,74,e9,48,fe,d6,a6,38,63
0c,12,0,0,80,,  ,40,57,a9,77,a1,a5,db,80,f7,ee
42,6f,25,0,80,,  ,b7,dc,ef,6d,95,55,0,70,74,d8
4b,3,0,0,80,,  ,7e,48,0a,4e,83,cb,9b,be,54,1a
c3,84,7,0,80,,  ,c6,61,4e,21,31,f3,51,d7,4e,93
9f,a8,b2,a2,82,,  ,4,ca,8d,5a,1d,1c,77,70,b7,51
b6,6,0,0,80,,  ,7f,db,6d,37,8,0c,1a,e6,10,97
0c,0,0,0,80,,  ,91,74,cc,77,ea,af,32,56,b5,b2
e1,83,51,7b,8f,,  ,43,33,2a,30,40,fe,2b,5b,c9,97
37,7,0,0,80,,  ,b0,cd,9d,0d,15,fe,8b,3e,93,cd
6e,6e,0,0,80,,  ,9,4,6a,7c,72,87,a8,37,1,e8
c0,3,0,0,80,,  ,5f,6c,8e,97,cd,44,64,1d,51,b7
7b,37,33,0,80,,  ,6e,47,9e,e0,a1,4,94,bf,1a,35
29,7a,1,0,80,,  ,e0,a7,94,c7,86,47,3d,1f,b5,d7
ca,ad,2f,0,80,,  ,cb,d0,ff,a6,eb,ea,8d,56,35,9c
0a,0,0,0,80,,  ,f8,11,17,64,3f,dc,25,0f,bd,b7
6b,53,0,0,80,,  ,14,36,98,73,58,ac,43,6c,63,c2
53,0,0,0,80,,  ,23,5a,60,55,51,d8,52,7a,e4,84
25,fa,36,2f,86,,  ,b4,22,a0,ee,d3,12,12,e0,31,53
2a,1a,4e,a8,85,,  ,ac,9b,5,d9,e6,31,66,16,b7,21
61,9e,ec,1f,83,,  ,a1,e8,b2,3e,b0,8d,40,a1,c3,ab
de,60,a0,e8,b0,,  ,67,4f,f5,44,f5,e9,d8,3f,37,c4
9a,0,0,0,80,,  ,d5,9e,45,5a,fb,67,99,6a,4a,1e
2e,0,0,0,80,,  ,8b,5e,7f,33,3a,fb,26,34,62,9d
b4,7e,0,0,80,,  ,f9,3e,c1,b6,f3,63,5e,13,86,56
65,34,84,2c,a1,,  ,3,85,c3,7b,13,4d,fa,86,59,df
f5,0f,9,0,80,,  ,99,dc,d7,fe,f6,49,61,41,1f,79
5c,af,0a,0,80,,  ,79,46,bb,4f,2f,d4,82,eb,a9,76
3d,d9,0,0,80,,  ,d4,d9,72,bd,f8,3b,b2,a1,2,da
bd,69,fb,0,80,,  ,92,f6,a8,c3,e2,0c,dc,3d,bf,ac
b5,0d,48,3e,87,,  ,4a,e1,66,2a,de,69,91,33,36,6b
58,1e,5,0,80,,  ,5b,e5,4,38,a9,5b,8f,fb,52,66
3,0,0,0,80,,  ,6f,ab,aa,e6,a8,4d,b1,73,b2,bb
ae,b6,cf,9a,8a,,  ,45,25,40,ee,d1,aa,f4,96,0b,94
e1,8e,d6,62,8c,,  ,0d,52,2c,5a,25,2,4e,28,35,ce
70,18,0,0,80,,  ,d7,11,7c,eb,f1,37,2a,95,1a,3f
a8,42,0,0,80,,  ,1,2c,8f,5f,18,6d,c5,8e,30,bf
ff,da,0,0,80,,  ,66,a8,9b,5e,85,da,fa,25,e0,0e
f5,f1,e1,f4,93,,  ,58,22,c0,d5,94,7d,5,4b,ab,cb
0f,0,0,0,80,,  ,b5,62,d0,a0,40,cf,cc,df,71,59
5,7,34,28,b7,,  ,0,cb,5d,d6,f9,bb,c4,1f,dd,40
96,47,0,0,80,,  ,a2,ba,58,a3,79,60,3a,19,fb,a7
53,cd,14,77,80,,  ,47,d4,5b,24,84,32,35,cf,45,9b
a9,99,3b,0,80,,  ,0a,6b,1e,cb,35,29,47,0a,5f,f6
8b,85,1b,0,80,,  ,81,9f,12,2d,26,fc,78,82,d5,9b
3,5,0,0,80,,  ,0c,98,c6,b3,50,4d,bd,bb,5f,a8
6d,2e,3f,3,80,,  ,bb,91,e8,c2,b5,8b,b9,9c,f5,b7
f8,a9,0,0,80,,  ,73,fe,e3,90,70,3a,b4,97,46,20
0e,1,0,0,80,,  ,19,a1,0,47,cd,a6,a8,ef,25,de
75,93,1b,0,80,,  ,db,81,19,fa,3c,2d,ad,c4,3a,2b
19,0,0,0,80,,  ,48,c7,27,58,63,da,38,f0,af,a7
0c,0,0,0,80,,  ,91,74,cc,77,ea,af,32,56,b5,b2
3c,1a,0,0,80,,  ,97,2d,d2,8d,f1,c7,77,32,57,7a
77,44,1,0,80,,  ,d3,81,0a,c2,aa,7,2b,b5,3c,1e
73,ab,f2,8,80,,  ,b4,fb,23,f6,b2,86,84,4c,de,1c
0c,6f,50,0,80,,  ,2d,d8,0d,1d,d3,4f,c3,50,c9,0d
1d,2f,b8,97,84,,  ,d3,62,2e,63,81,73,3f,da,2f,55
11,7c,6d,16,81,,  ,59,43,2,e0,7a,ae,2e,f3,20,65
db,4e,0,0,80,,  ,a8,dd,e1,50,9e,d2,de,e2,d7,b7
2f,6,30,26,85,,  ,db,a1,7b,1a,79,96,6f,c3,f2,2b
2e,64,0e,0,80,,  ,21,63,5e,fd,6f,8b,79,f0,a2,5
2d,78,2,0,80,,  ,2d,a8,40,39,48,25,85,5,eb,42
ba,f6,8,0,80,,  ,88,5c,b6,c5,38,a2,96,2a,13,a3
cf,b5,5,0,80,,  ,14,1b,3c,d9,8e,bc,58,11,22,ef
90,5,0,0,80,,  ,b8,a5,78,88,3b,e5,4f,6,d1,3d
ec,bf,a4,1a,8c,,  ,26,71,97,13,a9,e5,fc,bb,b5,f8
3a,c7,7d,58,8e,,  ,2a,98,61,c5,5c,11,5,a9,11,56
6b,1,0,0,80,,  ,f7,97,7,da,4c,81,32,14,b9,fc
fe,b5,3f,0,80,,  ,70,9c,db,8b,da,aa,f6,21,79,6c
88,8,0,0,80,,  ,c3,ae,ba,f4,16,be,45,85,1d,e4
fd,c4,27,7,80,,  ,92,e3,7b,4c,f9,aa,a3,a7,ae,7b
ce,8,0,0,80,,  ,c4,ac,f3,15,65,ba,52,a1,66,ae
d3,de,b8,6e,84,,  ,d9,88,2d,47,ca,17,16,2f,4c,d0
c0,ba,1,0,80,,  ,11,cd,a7,82,69,8f,da,e2,fe,12
b3,dd,a2,0,80,,  ,43,73,5b,9c,24,32,d3,89,e5,70
f1,db,a9,66,9b,,  ,a4,6a,af,cb,94,78,d6,c8,e9,67
2e,23,0,0,80,,  ,94,ba,17,ac,fd,31,d3,f9,d8,5e
ed,29,0,0,80,,  ,f1,35,62,a8,bb,46,1e,f6,7d,59
3,0,0,0,80,,  ,6f,ab,aa,e6,a8,4d,b1,73,b2,bb
33,0,0,0,80,,  ,35,91,db,e0,40,e4,9,7a,55,52
4d,1f,0,0,80,,  ,61,27,7f,23,de,d0,2a,5,46,51
3,0,0,0,80,,  ,6f,ab,aa,e6,a8,4d,b1,73,b2,bb
c7,39,4,0,80,,  ,0a,7,79,ee,e5,50,76,bf,b9,1d
4,0,0,0,80,,  ,9d,7a,19,bc,5d,c2,c2,a2,99,2b
0c,31,52,1,80,,  ,56,96,ad,1f,73,b7,6f,0,ef,97
cc,31,7f,0,80,,  ,e9,e4,69,89,2c,98,db,bc,c0,45
2,0,0,0,80,,  ,f8,57,11,8e,8d,ff,eb,bb,79,53
16,0,0,0,80,,  ,b3,ab,b7,55,7b,74,84,0e,a4,fb
b1,c8,1c,38,81,,  ,e6,b7,13,88,b2,f5,43,46,5d,7f
5c,b7,d7,2,80,,  ,3b,40,ad,7e,92,30,47,c7,ae,c6
19,dc,38,1c,80,,  ,d5,4b,e0,a8,6,c6,d4,3b,a3,97
a0,39,6,0,80,,  ,38,57,2b,c7,ce,c6,1e,87,61,6a
c0,12,0a,0,80,,  ,84,e8,73,f5,6d,16,77,e2,d4,a8
b3,59,82,13,80,,  ,c7,e1,b7,e7,e7,72,c9,45,16,b7
60,15,e2,0,80,,  ,4b,e7,d0,dd,cb,12,95,a6,c2,76
bc,5b,33,28,bf,,  ,7a,93,55,7a,87,be,67,c1,6a,6b
ab,7a,49,1,80,,  ,59,65,a1,70,49,ac,a3,b2,2a,b3
2d,e6,91,e7,8c,,  ,de,4c,ab,bc,22,bf,3b,40,c5,a5
3,0,0,0,80,,  ,6f,ab,aa,e6,a8,4d,b1,73,b2,bb
8,0,0,0,80,,  ,df,3,ae,5b,b4,cb,10,40,98,ba
16,0,0,0,80,,  ,b3,ab,b7,55,7b,74,84,0e,a4,fb
d8,37,28,6,80,,  ,17,dd,0d,4f,36,3,18,9d,87,db
f5,eb,13,49,9e,,  ,aa,a1,7f,1a,2a,31,56,79,cc,93
33,ce,3,0,80,,  ,0a,2b,19,22,b6,24,b0,fd,32,c6
55,49,8f,15,80,,  ,31,f5,5d,92,54,81,28,c3,37,8d
58,9,20,63,80,,  ,96,7c,3f,28,8b,9c,b0,30,77,1b
1d,7,0,0,80,,  ,c4,6f,52,45,2,6d,12,10,da,64
3b,35,46,9,80,,  ,31,3,4e,90,d7,e8,9f,bb,39,22
42,5,0,0,80,,  ,78,46,c1,7a,2,ef,c6,cb,52,a1
0d,7f,0,0,80,,  ,12,c6,30,a1,16,62,f4,e2,da,b0
0c,0,0,0,80,,  ,91,74,cc,77,ea,af,32,56,b5,b2
f8,ec,5,17,80,,  ,e6,42,b0,be,68,3d,e1,b4,85,de
ff,9f,ba,4a,a9,,  ,31,c1,bf,0e,a1,9b,6c,61,a7,c3
35,0,0,0,80,,  ,38,e7,c2,bd,d1,51,f0,8b,89,6d
63,2f,b8,2,80,,  ,d0,f0,5f,11,df,18,47,29,af,46
b3,0,0,0,80,,  ,ad,f1,11,f8,13,eb,33,f3,2a,83
9b,d6,aa,df,83,,  ,34,d1,0d,54,31,29,55,b0,8,b6
7a,b6,94,0a,80,,  ,79,5f,7b,2b,da,fa,a4,1e,83,e1
f8,4b,2b,31,80,,  ,fa,ea,39,6a,2,11,99,8,cb,23
c8,81,52,6e,80,,  ,cf,ba,d1,ca,f2,ef,42,98,80,46
13,2d,1d,0,80,,  ,9,45,4a,c8,3d,db,71,dc,f2,28
2,0,0,0,80,,  ,f8,57,11,8e,8d,ff,eb,bb,79,53
55,be,5c,0,80,,  ,3f,e0,bd,26,31,3,a6,a3,22,c5
2d,0,0,0,80,,  ,ae,25,b7,e6,c3,6d,58,c6,64,2d
c8,31,5a,52,81,,  ,cd,d5,b3,98,df,51,e9,c1,f2,21
a3,2,0,0,80,,  ,0,0f,65,a2,0c,2e,76,e5,0e,a0
74,4,0,0,80,,  ,ec,c3,bd,3a,11,df,e7,8c,12,39
e7,82,fb,2,80,,  ,0e,ec,35,79,5d,2b,95,8a,32,0d
80,0a,2,0,80,,  ,81,2f,d5,1c,b4,d0,70,e9,0f,67
a2,d6,e2,42,80,,  ,50,b6,c8,41,46,48,bb,53,af,14
f2,35,0,0,80,,  ,65,c3,f9,cb,41,b5,8f,21,69,d9
cf,16,16,0,80,,  ,4d,11,8c,69,36,7c,27,50,db,a9
72,a1,0,0,80,,  ,65,a7,de,53,5f,72,b6,a6,fe,6c
66,db,7a,0d,80,,  ,4d,5c,42,6a,56,18,70,e3,ad,ec
64,80,7,0,80,,  ,97,7,a7,b3,e9,3c,3,4e,5c,b6
f4,39,3,0,80,,  ,0e,ba,24,dd,65,55,fc,70,4b,d9
d4,89,98,1,80,,  ,b2,cc,3a,80,0d,87,ee,be,80,15
2c,0b,0,0,80,,  ,e1,4d,17,b6,41,9a,16,8a,bc,d1
bd,1,0,0,80,,  ,4,3d,9c,f3,a8,4b,82,94,81,55
e3,f6,15,df,80,,  ,ec,54,d3,df,d0,8f,0a,32,ad,d2
41,8,5a,90,88,,  ,2f,0c,7c,ec,d8,43,7c,8f,43,c1
82,db,ad,0c,81,,  ,ec,12,28,ec,2f,a0,bc,2a,0e,3a
82,7e,95,1,80,,  ,9b,30,5c,1b,2e,1c,a9,4b,aa,12
75,29,bc,1b,80,,  ,18,8f,76,6,0d,bf,19,bd,5a,b0
69,cf,4,0,80,,  ,f5,bf,2c,0c,3,a7,aa,64,8b,9b
14,0,0,0,80,,  ,b4,86,a0,69,70,ce,76,ea,ba,5f
77,5f,5b,25,81,,  ,a1,36,0f,39,5,c6,57,68,66,27
1f,e3,5,0,80,,  ,25,7,89,8e,ae,db,b4,1d,ba,e3
3b,dc,4c,0,80,,  ,96,50,3e,b5,29,1c,df,8f,7,0
2,0,0,0,80,,  ,f8,57,11,8e,8d,ff,eb,bb,79,53
17,0,0,0,80,,  ,25,b0,b1,ea,4f,f8,19,85,2e,e5
a9,45,9d,2a,80,,  ,9,65,7b,c1,6b,c1,f3,eb,1,d1
5f,3b,0,0,80,,  ,7f,60,b2,6e,88,ba,24,67,4c,41
0a,98,d9,1b,80,,  ,b1,57,af,c2,86,1a,cd,ad,48,26
33,67,99,5,8c,,  ,cc,12,4d,4e,12,d3,0a,80,21,21
16,d3,ad,17,80,,  ,17,ef,b1,0d,6a,df,31,ba,fa,dc
a6,64,1d,4f,8f,,  ,91,d8,b7,10,ca,70,c6,4f,2e,21
34,42,10,0,80,,  ,45,3d,90,16,34,85,1d,5b,1,66
ca,0,0,0,80,,  ,c0,a5,b8,6e,7d,ff,57,c4,e2,af
4,0,0,0,80,,  ,9d,7a,19,bc,5d,c2,c2,a2,99,2b
b9,76,2,7e,80,,  ,2d,42,c3,22,b5,67,a5,f5,aa,93
b0,ae,2,0,80,,  ,0e,54,8a,4e,1,33,69,11,35,7f
a9,f6,18,0,80,,  ,4f,c3,4,26,75,4a,9f,98,65,7
79,30,34,0,80,,  ,28,c0,59,72,94,f1,25,54,fd,bf
0e,0,0,0,80,,  ,b1,6c,c5,48,e2,4a,10,bd,ef,b0
68,af,b7,9f,80,,  ,ab,34,99,c6,e9,68,e0,16,20,b1
87,0,0,0,80,,  ,f9,5d,65,5d,74,c4,75,4,fa,b3
61,74,0,0,80,,  ,d5,f3,21,28,78,a0,92,e6,e4,8b
bb,46,c1,0,80,,  ,4d,f8,89,34,10,a5,f1,ea,5c,85
b2,e1,39,5b,80,,  ,bc,66,51,db,ec,cf,84,b3,42,12
3,0,0,0,80,,  ,6f,ab,aa,e6,a8,4d,b1,73,b2,bb
9,0,0,0,80,,  ,e9,46,b9,c7,50,8e,a7,1,e2,48
ac,ae,4f,2,80,,  ,74,fc,b5,78,6b,0e,cc,62,f5,7
49,3,0,0,80,,  ,72,52,de,39,48,e8,95,29,18,c0
ad,84,0a,c8,98,,  ,b5,4,94,76,91,4e,0c,3,5d,2b
c0,18,37,0d,80,,  ,8a,c8,16,f2,80,86,6c,f1,5a,96
c7,f1,18,3a,80,,  ,2e,be,db,d7,32,d6,30,8,99,93
59,7a,4,29,85,,  ,82,f4,b9,ec,95,41,a0,ae,fe,5b
94,e0,10,0,80,,  ,1b,89,5,ab,18,78,71,3a,d8,3d
33,0,0,0,80,,  ,35,91,db,e0,40,e4,9,7a,55,52
a9,3a,cc,e1,a0,,  ,12,55,a0,86,34,83,5e,2d,4b,9f
f8,b5,5d,1,80,,  ,ee,b8,7b,f4,8c,e6,d6,fb,f4,ef
45,2,6,0,80,,  ,8a,ce,ae,7e,ca,55,7c,7a,41,d1
32,e1,6,0,80,,  ,a5,d2,5d,aa,8a,b9,23,f1,0f,1b
be,22,0f,0,80,,  ,80,f7,c8,3b,f0,5a,27,9e,3a,67
2,0,0,0,80,,  ,f8,57,11,8e,8d,ff,eb,bb,79,53
51,9a,0,0,80,,  ,6a,4b,b6,69,ef,93,3,38,81,2
3b,f4,ee,5b,8a,,  ,98,3e,3f,3c,62,2b,c2,33,f6,a6
2,0,0,0,80,,  ,f8,57,11,8e,8d,ff,eb,bb,79,53
6,0,0,0,80,,  ,bf,7e,2a,a8,57,b4,31,60,4b,4b
1d,0a,0,0,80,,  ,1e,7c,65,6f,a6,a4,18,41,d5,45
31,0,0,0,80,,  ,36,94,cc,9f,8b,f6,38,8a,47,66
31,b6,33,3c,82,,  ,dd,47,37,97,fd,33,4d,e6,63,c8
dc,97,9,0,80,,  ,8a,23,df,26,6c,39,37,59,d6,fc
4d,f8,c0,a7,81,,  ,ec,0b,a7,f4,8b,26,f6,80,e9,26
0b,b1,5e,3,bd,,  ,30,ed,ad,82,70,15,2,55,c8,95
0a,0,0,0,80,,  ,f8,11,17,64,3f,dc,25,0f,bd,b7
0a,0,0,0,80,,  ,f8,11,17,64,3f,dc,25,0f,bd,b7
4,c0,aa,2,80,,  ,12,e9,b7,1b,7b,ba,90,20,6,6
24,81,ff,0,80,,  ,e3,c7,e0,a8,66,20,e5,14,cd,c4
68,94,5b,92,80,,  ,7c,0c,82,2f,f9,ee,8c,98,92,67
3f,0,0,0,80,,  ,14,8a,29,ee,a0,f2,86,0a,f3,8c
91,2,0,0,80,,  ,53,97,25,59,29,1a,65,73,cf,c0
fc,ed,0,0,80,,  ,9a,56,53,43,76,b5,d4,69,41,cf
51,b2,0,10,80,,  ,29,35,be,0e,d7,8d,b4,1f,c6,f7
b4,15,2,0,80,,  ,cb,0a,6c,36,2b,e1,d6,e6,28,20
11,0,0,0,80,,  ,44,9d,db,88,5f,bb,3c,e1,43,2c
70,c8,0,0,80,,  ,65,83,ac,9c,52,84,dc,91,10,c6
96,bd,cd,d0,81,,  ,94,ab,8f,af,be,98,25,8c,c5,3d
14,88,e6,7,80,,  ,ee,56,ad,c2,1f,de,52,35,5b,3f
73,14,3a,0,80,,  ,51,49,14,be,a8,46,19,fd,8d,98
da,1,0,0,80,,  ,58,45,45,21,4e,4f,44,d2,f9,fa
1d,54,a7,4a,80,,  ,10,a0,6e,fb,b9,75,2e,c3,c8,5e
39,60,6a,0,80,,  ,45,48,43,3d,1d,cf,42,2a,77,bd
92,0,0,0,80,,  ,c1,0a,b3,14,47,5c,b3,a2,49,9d
15,4,0,0,80,,  ,71,82,3c,bc,21,1f,fa,e9,df,5
29,0,0,0,80,,  ,ab,2e,e1,c6,9a,18,de,13,0b,9c
cc,3a,0,0,80,,  ,13,9d,89,73,6b,b5,55,4b,c8,8a
14,86,9e,94,87,,  ,42,38,3e,53,2c,ac,1a,9e,4b,d1
2,0,0,0,80,,  ,f8,57,11,8e,8d,ff,eb,bb,79,53
4,0,0,0,80,,  ,9d,7a,19,bc,5d,c2,c2,a2,99,2b
49,b6,bd,8a,81,,  ,82,7b,be,9a,21,cb,cd,4d,83,ea
86,36,b2,a1,b3,,  ,6c,70,b2,39,87,10,2a,c6,40,31
5a,e2,67,31,b7,,  ,6,7a,4,6c,53,d6,13,f2,38,d7
3e,0,0,0,80,,  ,23,2b,96,d3,4,40,d9,28,2,d4
9f,45,7,0,80,,  ,22,dc,97,77,df,ce,91,49,ca,d3
29,b9,53,10,80,,  ,cc,59,4f,2e,e6,bc,70,db,b1,e2
a8,6e,39,0a,80,,  ,7,7a,ec,16,a3,ec,ee,d1,c6,42
89,51,d1,58,8d,,  ,f2,e0,c0,b2,de,7d,ff,fb,45,8c
bb,7f,91,1,80,,  ,63,f3,d0,3a,78,f4,b8,7c,65,71
be,8e,3,0,80,,  ,d2,1f,55,cb,82,56,a7,d5,be,8
29,47,49,18,80,,  ,7f,dc,c5,19,c5,e7,3f,31,8b,47
90,37,f8,f4,81,,  ,f7,46,ea,74,3f,0f,c1,87,b5,be
64,0,0,0,80,,  ,af,83,ea,ae,4c,61,33,98,cb,97
b1,90,78,0,80,,  ,0e,31,c9,3f,31,ab,71,f4,55,5
6,0,0,0,80,,  ,bf,7e,2a,a8,57,b4,31,60,4b,4b
0c,0,0,0,80,,  ,91,74,cc,77,ea,af,32,56,b5,b2
e7,71,1b,0,80,,  ,6f,1a,b4,79,3c,29,91,e3,fd,c0
5,0,0,0,80,,  ,38,8d,a1,61,3e,42,e1,b1,b8,8f
b7,8,0e,0,80,,  ,b3,c8,9e,6d,ef,84,20,de,8e,3
0f,0,0,0,80,,  ,b5,62,d0,a0,40,cf,cc,df,71,59
5f,d6,62,0,80,,  ,d1,2c,5c,50,de,9c,0,56,af,8f
46,20,7b,1e,80,,  ,74,35,f1,32,c8,0e,f0,f4,1,2b
42,e8,0,0,80,,  ,b6,cf,a5,0d,48,c2,93,cc,18,70
7d,1c,e8,2,80,,  ,b7,26,9b,be,ef,b9,1c,fa,12,4b
ba,2,0,0,80,,  ,42,92,62,36,ac,a5,62,59,e9,e9
63,e7,3b,0,80,,  ,f6,c6,c7,a8,2f,75,d9,4b,1a,74
eb,34,37,25,80,,  ,a9,a7,71,db,c4,29,f1,81,7a,21
50,34,0,0,80,,  ,a5,a0,29,5c,0c,7d,41,a7,a9,99
1a,6,5c,20,80,,  ,85,ec,c6,cf,bd,df,c5,0e,a7,0a
f5,2,0,0,80,,  ,73,45,b2,d7,59,0a,a9,4a,37,cd
de,98,1d,4,80,,  ,61,d1,0a,a7,6e,1b,bc,74,36,8
5,0,0,0,80,,  ,38,8d,a1,61,3e,42,e1,b1,b8,8f
14,0,0,0,80,,  ,b4,86,a0,69,70,ce,76,ea,ba,5f
92,0,0,0,80,,  ,c1,0a,b3,14,47,5c,b3,a2,49,9d
a3,2a,1b,4,80,,  ,da,fc,6,b0,a4,46,a5,30,8e,c0
1f,a4,2,0,80,,  ,b6,da,67,87,63,71,66,96,a2,bb
3a,aa,5f,0,80,,  ,47,e2,0c,11,f8,0f,89,9e,68,47
39,10,0,0,80,,  ,e0,54,aa,fb,ad,98,42,b1,80,12
ac,a5,d9,7,84,,  ,2,d7,48,b2,aa,92,ea,e3,86,96
13,0,0,0,80,,  ,67,8b,2,57,94,4b,7e,bb,96,34
73,27,70,1,80,,  ,d8,57,57,df,a9,7a,94,cb,d2,2
34,cd,54,29,84,,  ,9a,2e,f1,dc,b6,55,c0,fa,50,30
4b,12,0,0,80,,  ,fe,9d,22,aa,37,e3,ad,82,44,af
ef,4,0,0,80,,  ,6,dc,0,d5,4d,19,66,24,e3,45
3,0,0,0,80,,  ,6f,ab,aa,e6,a8,4d,b1,73,b2,bb
ac,a2,10,1,80,,  ,16,3e,68,c2,48,f2,3a,6a,7f,c6
27,2,0,0,80,,  ,b7,ce,d9,81,11,1f,5a,f9,ad,be
c0,58,7e,c3,87,,  ,17,5d,c7,0b,21,1f,20,20,22,77
3f,ee,1d,0,80,,  ,c9,22,20,2,cb,a0,6,ca,7c,50
43,0f,0,0,80,,  ,6a,5e,52,fc,dd,99,35,c1,50,2e
2,0,0,0,80,,  ,f8,57,11,8e,8d,ff,eb,bb,79,53
65,34,cc,75,80,,  ,25,18,4c,49,63,ed,c5,fd,50,ca
83,0,0,0,80,,  ,de,0a,aa,3e,eb,63,17,57,56,fd
9b,3,0,0,80,,  ,e1,71,87,6a,53,5,51,46,ad,80
